Date,Active energy burned(Cal),Apple Watch stand hours(hr),Basal energy burned(Cal),Distance cycling(mi),Distance walking / running(mi),Exercise time(min),Flights climbed(count),Heart rate(count/min),Resting heart rate(count/min),Stand time(min),Step count(count),Walking heart rate average(count/min)
2019-03-27,555.740,11.000,1823.394,,4.545,59.000,32.151,72.695,59.000,,8765.000,104.000
2019-03-28,810.472,12.000,1854.931,,6.008,89.000,55.395,78.144,64.000,,11397.000,97.000
2019-03-29,600.056,11.000,1831.289,,4.440,55.000,31.000,75.919,65.000,,8642.473,102.000
2019-03-30,700.981,13.000,1889.686,,5.513,59.000,35.000,90.559,68.000,,10252.000,98.000
2019-03-31,618.944,14.000,1840.792,,4.787,58.000,34.566,80.608,63.000,,9263.000,105.000
2019-04-01,791.431,16.000,1835.462,,6.682,95.000,43.000,71.972,59.000,,13046.000,102.000
2019-04-02,491.174,12.000,1820.488,,3.266,32.000,25.000,72.471,58.000,,6222.417,81.000
2019-04-03,654.279,13.000,1854.521,,4.922,58.000,36.000,81.454,63.000,,9524.000,117.000
2019-04-04,728.687,14.000,1855.541,,5.767,73.000,30.324,82.125,66.000,,10828.000,119.000
2019-04-05,625.906,13.000,1871.686,,5.658,44.000,8.000,95.464,80.000,,11127.270,113.000
2019-04-06,822.524,17.000,1932.332,,6.923,55.000,17.000,93.901,75.000,,13057.000,95.000
2019-04-07,206.669,9.000,1796.917,,1.520,7.000,2.000,69.765,59.000,,2949.000,
2019-04-08,513.399,13.000,1856.746,,3.813,50.000,15.000,73.547,62.000,,7209.673,95.000
2019-04-09,538.459,12.000,1846.422,,3.650,46.000,35.000,73.207,61.000,,6939.000,100.000
2019-04-10,657.386,11.000,1834.608,,4.630,63.000,45.000,75.759,63.000,,8719.000,105.500
2019-04-11,600.804,12.000,1864.113,,4.355,40.000,21.000,72.510,60.000,,7821.000,104.500
2019-04-12,470.359,11.000,1835.653,,3.343,34.000,20.000,75.554,64.000,,6342.000,99.000
2019-04-13,586.072,15.000,1866.479,,4.633,31.000,12.000,80.068,62.000,,8844.000,93.000
2019-04-14,536.444,13.000,1856.353,,4.735,34.000,16.000,81.208,66.000,,9210.232,95.000
2019-04-15,827.086,10.000,1858.663,,6.673,72.000,31.000,84.676,58.000,,11863.000,104.000
2019-04-16,694.419,13.000,1845.031,,5.380,60.000,39.000,74.020,58.000,,10360.000,93.000
2019-04-17,636.092,12.000,1834.168,,5.005,73.000,30.000,85.476,63.000,,9158.000,108.500
2019-04-18,932.091,14.000,1861.354,,6.811,105.000,70.141,79.046,60.000,,12781.000,100.000
2019-04-19,566.560,12.000,1844.990,,4.591,76.000,24.000,72.814,58.000,,8758.384,88.000
2019-04-20,631.847,14.000,1913.061,,5.598,53.000,10.000,91.948,69.000,,10752.000,95.000
2019-04-21,519.895,16.000,1893.350,,3.612,14.000,7.000,74.769,61.000,,7053.000,
2019-04-22,240.602,11.000,1813.068,,1.362,38.000,,65.460,56.000,,2584.000,66.000
2019-04-23,511.804,14.000,1866.299,,3.565,51.000,21.000,69.028,58.000,,6904.000,88.500
2019-04-24,713.250,15.000,1875.093,,5.190,71.000,39.000,73.477,57.000,,10242.000,96.000
2019-04-25,848.670,17.000,1891.605,,6.951,67.000,40.000,79.690,59.000,,13304.551,98.000
2019-04-26,748.042,17.000,1896.164,,6.126,61.000,27.000,86.140,69.000,,11652.834,117.000
2019-04-27,591.212,10.000,1848.498,,4.970,57.000,14.000,93.332,68.000,,8739.000,128.500
2019-04-28,418.694,9.000,1812.624,,3.090,33.000,31.000,79.592,58.000,,5928.911,119.000
2019-04-29,635.133,13.000,1817.849,,5.162,69.000,28.000,66.799,54.000,,9684.000,90.000
2019-04-30,649.592,13.000,1856.395,,4.784,78.000,33.000,76.739,60.000,,9044.000,105.000
2019-05-01,748.016,13.000,1853.206,,6.452,68.000,33.000,82.085,60.000,,11912.000,108.000
2019-05-02,783.072,13.000,1867.881,,5.943,81.000,57.000,83.276,66.000,,11032.000,104.000
2019-05-03,754.937,15.000,1840.520,,6.143,77.000,50.000,71.707,62.000,,11799.000,89.000
2019-05-04,577.075,15.000,1858.139,,4.377,33.000,21.000,73.503,63.000,,8273.000,89.500
2019-05-05,567.713,15.000,1838.289,,4.130,44.000,34.000,77.787,62.000,,7386.000,91.000
2019-05-06,635.666,13.000,1836.379,,5.041,81.000,40.000,76.425,63.000,,9706.514,97.000
2019-05-07,607.725,9.000,1840.000,,4.561,60.000,38.000,72.072,58.000,,8802.592,109.500
2019-05-08,731.326,12.000,1880.075,,5.724,72.000,34.000,80.823,65.000,,10597.000,92.500
2019-05-09,582.464,15.000,1875.048,,4.862,60.000,9.000,79.481,62.000,,8964.000,106.500
2019-05-10,697.327,15.000,1895.858,,6.016,37.000,14.000,81.720,66.000,,11661.000,103.000
2019-05-11,989.651,19.000,1945.383,,8.972,76.000,7.000,85.989,67.000,,17285.000,105.000
2019-05-12,545.104,12.000,1846.489,,4.308,39.000,21.112,77.455,64.000,,8221.949,103.000
2019-05-13,438.311,11.000,1835.272,,4.232,46.000,7.000,87.194,64.000,,7973.279,94.500
2019-05-14,583.694,12.000,1887.394,,4.359,42.000,15.902,82.138,67.000,,8141.823,90.000
2019-05-15,706.032,15.000,1901.174,,5.375,53.000,21.000,91.461,75.000,,10246.849,97.500
2019-05-16,628.535,17.000,1889.492,,4.590,29.000,14.000,83.817,66.000,,8555.000,93.000
2019-05-17,479.390,12.000,1882.982,,3.726,20.000,10.000,84.857,62.000,,7033.806,101.000
2019-05-18,550.272,10.000,1809.428,,3.789,41.000,4.000,75.466,59.000,,6764.000,106.000
2019-05-19,492.707,10.000,1886.449,,3.542,19.000,12.000,56.615,62.000,,6744.000,87.500
2019-05-20,264.001,1.000,1727.470,,1.304,25.000,15.000,55.374,,,2585.000,
2019-05-21,546.015,11.000,1849.701,,4.207,40.000,8.000,58.402,66.000,,7811.159,108.500
2019-05-22,623.169,9.000,1825.668,,7.062,56.000,10.000,64.655,62.000,,13217.000,
2019-05-23,686.203,13.000,1889.772,,6.421,55.000,29.000,74.883,63.000,,12163.000,86.500
2019-05-24,638.492,13.000,1865.679,,6.357,66.000,14.000,62.194,61.000,,11978.000,84.000
2019-05-25,568.231,11.000,1858.012,,5.785,33.000,18.713,56.158,60.000,,10891.000,83.500
2019-05-26,532.385,13.000,1831.344,,5.607,35.000,4.000,57.907,58.000,,10470.000,88.000
2019-05-27,805.974,13.000,1883.307,,9.228,65.000,8.000,62.455,62.500,,17365.000,82.500
2019-05-28,562.114,8.000,1828.527,,6.954,35.000,9.000,54.379,,,13155.000,
2019-05-29,895.793,13.000,1889.319,,10.691,78.000,7.000,61.495,60.000,,20023.000,
2019-05-30,333.326,8.000,820.088,,3.820,16.000,31.000,54.673,64.000,,7513.000,84.500
2019-05-31,17.431,,,,4.744,,30.000,53.120,,,10581.000,
2019-06-01,25.732,,,,2.625,,12.000,52.376,,,5724.000,
2019-06-02,9.203,,,,4.531,,11.000,52.269,,,9785.000,
2019-06-03,4.357,,,,3.570,,15.000,51.968,,,7884.000,
2019-06-04,204.134,,,,5.700,,6.000,51.444,,,12752.000,
2019-06-05,706.895,,,,7.960,,21.000,53.146,,,17419.000,
2019-06-06,466.183,,506.234,,2.722,,6.000,59.376,,,6153.000,
2019-06-07,1776.804,14.000,1897.033,,17.524,303.000,65.000,59.259,62.000,,32974.000,90.000
2019-06-08,779.057,10.000,1823.718,,8.459,123.000,2.000,55.187,64.000,,15918.058,95.000
2019-06-09,790.614,10.000,1834.267,,7.014,94.000,,52.248,57.000,,13348.000,95.000
2019-06-10,497.816,6.000,1812.782,,3.841,37.000,1.000,54.730,59.000,,7327.000,91.000
2019-06-11,570.139,12.000,1845.815,,4.251,34.000,10.000,55.956,57.000,,8162.000,86.000
2019-06-12,958.145,14.000,1880.671,,12.135,88.000,19.000,56.125,56.000,,23261.000,78.000
2019-06-13,1129.430,15.000,1913.878,,13.252,115.000,35.839,58.358,57.500,,25281.000,82.500
2019-06-14,994.781,17.000,1914.215,,10.420,97.000,29.000,59.925,65.000,,20051.000,93.000
2019-06-15,919.917,15.000,1878.690,,9.967,97.000,4.000,61.308,69.000,,18785.029,
2019-06-16,746.339,13.000,1892.961,,8.438,53.000,7.000,63.863,63.000,,16074.000,97.000
2019-06-17,178.663,4.000,1706.879,,9.738,12.000,43.000,61.049,,,20207.000,
2019-06-18,526.674,15.000,1882.224,,2.775,19.000,12.000,64.653,56.000,,5535.995,90.000
2019-06-19,846.186,17.000,1895.611,1.899,4.498,52.000,21.000,62.518,61.000,,8016.000,132.000
2019-06-20,719.234,15.000,1882.290,,4.715,57.000,13.000,62.781,63.000,,7962.000,140.000
2019-06-21,626.601,15.000,1865.713,,6.999,47.092,12.580,62.965,62.000,,13384.847,97.000
2019-06-22,808.756,14.000,1905.037,,6.730,56.908,19.420,65.793,69.000,,12753.153,94.000
2019-06-23,559.656,14.000,1896.889,,3.618,9.000,7.000,61.211,68.000,,6913.000,83.000
2019-06-24,606.597,15.000,1886.964,,4.257,20.000,12.000,61.759,59.000,,8269.000,85.000
2019-06-25,301.755,9.000,1786.890,,1.912,29.000,7.174,55.734,61.000,,3080.000,86.000
2019-06-26,485.108,11.000,1853.207,,3.572,29.000,10.000,58.833,63.000,,5967.940,126.000
2019-06-27,639.191,12.000,1867.617,,5.574,55.000,7.000,59.398,63.000,,9756.060,106.000
2019-06-28,464.072,14.000,1862.221,,3.116,20.000,12.000,56.450,59.000,,5755.413,98.000
2019-06-29,482.279,14.000,1844.083,,3.452,36.000,11.000,77.539,70.000,,5954.587,
2019-06-30,455.030,10.000,1821.166,,2.945,28.000,10.000,55.238,59.000,,4659.000,115.000
2019-07-01,428.801,10.000,1830.618,,2.339,27.000,9.000,54.098,59.000,,4300.000,99.000
2019-07-02,325.255,8.000,1797.476,,1.060,8.000,7.000,53.003,60.000,,2032.793,84.000
2019-07-03,588.775,11.000,1809.739,,3.742,42.000,17.000,56.541,65.000,,5989.000,95.500
2019-07-04,539.785,15.000,1887.555,,3.546,14.000,6.000,58.701,72.000,,6685.239,94.000
2019-07-05,496.459,8.000,1828.083,,2.283,13.000,9.000,64.723,66.000,,4356.727,91.500
2019-07-06,558.025,13.000,1870.681,,3.263,34.274,17.897,55.895,59.000,,5862.044,95.000
2019-07-07,378.645,12.000,1830.389,,1.870,21.726,12.000,56.407,54.000,,3488.204,91.000
2019-07-08,456.141,11.000,1839.044,,3.432,27.000,13.000,54.542,61.000,,6307.000,92.000
2019-07-09,421.053,10.000,1826.976,,2.351,14.000,13.000,54.719,60.000,,4414.513,80.000
2019-07-10,516.100,7.000,1811.203,,2.564,26.000,9.000,55.663,62.000,,4199.000,88.000
2019-07-11,358.327,11.000,1813.371,,1.945,24.000,18.000,55.436,60.000,,3590.000,100.000
2019-07-12,811.873,14.000,1878.297,,7.584,87.000,11.000,56.457,62.000,,14215.000,107.000
2019-07-13,568.724,15.000,1870.539,,5.150,41.000,6.000,86.726,68.000,,9527.000,
2019-07-14,477.991,8.000,1791.887,,1.360,7.000,9.000,57.733,60.000,,2586.000,84.000
2019-07-15,432.593,12.000,1827.369,,2.726,42.000,28.000,53.552,61.000,,4932.000,88.000
2019-07-16,363.732,9.000,1804.757,,1.280,11.000,6.000,53.207,57.000,,2418.000,77.000
2019-07-17,625.795,11.000,1844.123,,5.545,39.000,9.000,54.798,66.000,,10116.000,105.000
2019-07-18,325.834,6.000,1796.757,,1.443,11.000,11.000,52.865,60.000,,2747.000,104.000
2019-07-19,248.093,4.000,1778.848,,0.854,10.000,5.000,54.001,60.000,,1592.000,75.000
2019-07-20,664.844,9.000,1838.075,,4.037,32.000,10.000,62.285,66.000,,5954.000,148.000
2019-07-21,299.259,9.000,1808.157,,1.613,10.000,8.200,55.717,59.000,,2996.000,94.500
2019-07-22,522.374,11.000,1815.849,,3.845,57.000,12.000,55.511,62.000,,6872.000,103.000
2019-07-23,456.995,12.000,1810.559,,2.564,33.000,15.000,57.438,61.000,,4694.000,110.500
2019-07-24,399.017,11.000,1833.983,,1.993,20.000,19.000,56.036,64.000,,3631.000,92.500
2019-07-25,383.561,9.000,1816.509,,2.658,20.000,9.000,57.391,58.000,,4922.000,86.000
2019-07-26,425.273,12.000,1836.366,,2.239,21.000,14.000,55.495,58.000,,4095.000,93.000
2019-07-27,841.140,14.000,1899.076,,7.196,55.000,20.000,66.127,71.000,,12882.401,126.500
2019-07-28,490.290,12.000,1862.068,,2.943,31.000,10.000,66.536,63.000,,5486.000,104.000
2019-07-29,526.077,13.000,1820.865,,3.083,37.000,17.000,54.718,60.000,,5389.000,82.500
2019-07-30,455.197,11.000,1805.719,,1.736,15.000,13.000,56.725,66.000,,3144.000,117.000
2019-07-31,226.556,6.000,1788.372,,1.120,8.000,6.000,55.276,58.000,,2087.933,114.000
2019-08-01,542.011,9.000,1835.741,,3.695,42.000,17.000,57.995,62.000,,6219.000,109.000
2019-08-02,542.483,11.000,1845.075,,4.931,43.000,5.000,57.313,64.000,,9234.474,103.000
2019-08-03,942.919,15.000,1897.340,,10.313,91.000,7.000,73.361,62.000,,18801.526,101.000
2019-08-04,357.298,11.000,1824.248,,3.021,8.000,2.000,74.632,71.000,,5695.000,
2019-08-05,364.853,3.000,1683.328,,2.529,24.000,7.000,56.135,62.000,,4840.000,
2019-08-06,424.807,4.000,1710.171,,1.811,18.000,6.000,50.724,59.000,,2667.000,123.000
2019-08-07,377.848,9.000,1828.597,,2.327,22.000,11.000,54.512,60.000,,4255.000,86.000
2019-08-08,532.711,14.000,1864.883,,4.127,41.000,8.000,56.118,62.000,,7597.000,91.000
2019-08-09,461.161,12.000,1847.168,,3.830,28.000,7.000,65.482,58.000,,7159.000,
2019-08-10,374.819,6.000,1806.069,,2.307,9.000,8.000,54.281,58.000,,4369.000,93.000
2019-08-11,936.027,17.000,1871.061,,6.787,71.000,6.000,55.916,57.500,,12528.000,101.500
2019-08-12,819.074,15.000,1903.763,,6.309,36.000,4.000,62.954,,,11779.000,
2019-08-13,796.999,18.000,1934.187,,5.919,21.000,7.000,57.407,59.500,,11294.000,90.250
2019-08-14,585.156,14.000,1914.618,,4.424,24.000,8.000,69.534,67.000,,8397.000,109.500
2019-08-15,547.764,9.000,1855.439,,2.464,5.000,1.000,65.408,,,4816.000,
2019-08-16,561.434,18.000,1908.162,,4.394,14.000,1.000,60.234,62.500,,8241.160,98.000
2019-08-17,562.707,14.000,1894.049,,4.591,19.000,5.000,85.100,66.000,,8551.840,
2019-08-18,325.485,11.000,1808.984,,1.386,10.000,3.000,72.898,,,2674.000,
2019-08-19,508.343,12.000,1847.587,,3.560,23.000,9.000,55.221,57.000,,6629.000,126.500
2019-08-20,438.131,12.000,1865.020,,2.485,18.000,10.000,55.909,58.000,,4714.000,85.000
2019-08-21,269.946,3.000,1768.558,,1.155,3.000,8.000,54.912,59.000,,2167.000,96.000
2019-08-22,801.952,16.000,1910.688,,3.963,33.000,16.000,59.299,63.000,,7275.000,96.500
2019-08-23,451.772,12.000,1909.234,,2.311,7.000,3.000,83.941,64.000,,4559.600,
2019-08-24,789.484,13.000,1852.365,,5.353,64.000,8.000,61.772,62.000,,9739.490,120.500
2019-08-25,598.410,10.000,1816.124,,3.231,45.000,9.000,73.973,80.000,,5868.000,
2019-08-26,603.452,15.000,1881.273,,4.287,35.000,10.000,62.766,59.000,,7915.000,87.000
2019-08-27,651.883,14.000,1852.575,,4.914,43.000,16.579,60.340,62.000,,9097.000,104.000
2019-08-28,702.792,13.000,1857.890,,4.699,50.000,30.000,57.760,54.000,,8149.000,94.500
2019-08-29,780.688,13.000,1894.908,,7.284,59.000,13.000,60.004,62.000,,13465.391,108.000
2019-08-30,820.966,17.000,1932.086,,7.966,65.000,9.000,60.347,57.000,,14911.000,95.000
2019-08-31,422.806,12.000,1850.587,,2.882,17.000,12.000,70.970,63.000,,5354.000,90.500
2019-09-01,749.571,13.000,1871.058,,4.474,28.000,16.000,58.311,64.000,,8418.000,100.500
2019-09-02,406.322,7.000,1823.709,,2.185,4.000,,66.398,68.000,,4173.000,104.000
2019-09-03,714.463,10.000,1826.759,13.120,6.298,75.000,16.557,54.570,56.000,,11830.000,81.000
2019-09-04,629.309,10.000,1846.540,,5.025,72.000,15.000,55.907,54.000,,9360.000,90.500
2019-09-05,852.849,16.000,1903.666,13.540,7.727,79.000,9.000,63.501,61.000,,14360.000,131.500
2019-09-06,492.868,11.000,1852.038,,4.260,42.000,9.000,69.642,64.000,,7988.000,99.000
2019-09-07,552.306,10.000,1873.247,,3.696,32.000,13.000,60.822,71.000,,6995.841,94.000
2019-09-08,611.485,1.000,1737.620,,0.595,2.000,4.000,64.886,,,1236.121,
2019-09-09,717.043,13.000,1865.247,,6.559,86.000,8.000,57.527,54.000,,12030.000,91.000
2019-09-10,1056.154,14.000,1868.705,10.790,5.812,107.000,12.000,62.828,60.000,,10914.091,94.000
2019-09-11,658.088,9.000,1861.670,,3.728,47.000,5.000,58.580,57.000,,7222.000,90.000
2019-09-12,608.354,11.000,1856.250,,4.267,55.000,13.000,56.597,54.000,,8181.000,96.000
2019-09-13,767.551,10.000,1830.353,,4.557,52.000,12.000,55.637,58.000,,8760.000,103.000
2019-09-14,364.183,14.000,1842.270,,1.921,10.000,6.000,54.457,54.000,,3748.000,82.000
2019-09-15,376.570,4.000,1749.630,,0.402,2.000,2.000,52.143,62.000,,830.219,
2019-09-16,687.090,14.000,1871.528,,5.781,69.000,9.000,59.520,60.000,,10545.000,99.000
2019-09-17,638.877,16.000,1867.927,,4.671,43.000,6.000,59.928,59.000,,8873.000,94.000
2019-09-18,716.151,14.000,1878.847,,6.195,51.000,12.000,63.334,62.000,,11995.000,99.000
2019-09-19,755.094,14.000,1858.037,,5.657,52.000,6.000,60.498,55.000,,10671.000,93.000
2019-09-20,649.409,12.000,1833.927,,4.677,58.000,5.000,59.073,53.000,,8584.000,92.000
2019-09-21,802.352,17.000,1941.676,,6.916,55.000,17.141,57.708,58.000,,12952.000,86.000
2019-09-22,323.236,,1621.071,,1.404,,4.000,56.204,66.000,,3368.000,
2019-09-23,643.780,11.000,1786.490,,4.667,54.000,9.000,54.447,50.000,,8704.000,90.000
2019-09-24,604.209,11.000,1835.874,,4.558,58.000,11.000,55.469,55.000,,8364.000,91.000
2019-09-25,626.185,12.000,1845.061,,5.752,49.000,2.000,58.685,57.000,,10675.450,97.000
2019-09-26,659.486,12.000,1844.983,,4.856,62.000,8.000,58.489,58.000,,8731.000,98.000
2019-09-27,765.274,3.000,1780.674,,4.240,51.000,6.000,57.170,74.000,,7627.000,107.000
2019-09-28,688.180,14.000,1892.066,,4.532,52.000,9.000,58.922,61.000,,8270.000,96.500
2019-09-29,524.274,4.000,1793.297,,1.513,13.000,1.000,60.977,68.000,,2829.000,90.500
2019-09-30,548.261,11.000,1833.817,,4.078,52.000,6.000,56.472,53.000,,7296.000,102.000
2019-10-01,518.783,2.000,1770.362,,2.465,24.000,10.000,55.125,,,4569.000,102.500
2019-10-02,675.103,12.000,1840.800,,4.644,43.000,8.000,59.830,66.000,,8409.000,103.000
2019-10-03,527.616,12.000,1826.787,,3.037,19.000,1.000,55.642,61.000,,5693.000,
2019-10-04,645.857,8.000,1776.980,,4.656,57.000,9.000,56.410,55.000,,8673.000,91.000
2019-10-05,883.427,15.000,1876.945,,6.934,51.000,17.000,60.099,60.000,,11393.000,110.500
2019-10-06,636.138,,1622.086,,3.619,,1.000,50.889,,,8854.107,
2019-10-07,697.718,9.000,1268.293,,4.660,63.000,5.000,56.290,59.000,,8631.804,94.000
2019-10-08,1041.469,,,8.780,4.062,,8.000,53.041,,,9160.000,
2019-10-09,452.051,,,,3.154,,9.000,53.656,,,7771.000,
2019-10-10,715.239,,,,1.387,,3.000,54.679,,,3033.000,
2019-10-11,757.071,7.000,1090.710,,4.464,28.000,8.000,59.549,69.000,,9167.000,98.000
2019-10-12,860.199,13.000,1858.580,,7.667,100.678,20.000,78.857,67.000,,13859.675,104.000
2019-10-13,447.217,3.000,1743.585,,4.199,30.322,6.000,56.154,63.000,,7811.325,97.000
2019-10-14,723.124,1.000,1732.951,,4.615,26.000,7.000,56.383,,,8437.000,
2019-10-15,700.965,9.000,1784.630,7.900,4.489,76.000,7.000,61.577,62.000,,8675.361,97.000
2019-10-16,623.930,9.000,1762.981,,2.996,19.000,6.000,60.444,63.000,,5616.000,86.000
2019-10-17,660.008,13.000,1828.076,,4.805,57.000,7.000,58.826,61.000,,8970.000,99.000
2019-10-18,784.816,16.000,1899.445,,6.673,48.000,10.000,61.612,66.000,,12750.000,98.000
2019-10-19,248.269,6.000,1289.588,,1.797,24.000,3.000,72.874,63.000,,3342.862,
2019-10-20,892.042,,,,0.357,,4.000,54.587,,,765.000,
2019-10-21,610.116,,,,2.984,,3.000,53.174,,,6960.000,
2019-10-22,697.933,,,,3.705,,14.000,52.514,,,9068.000,
2019-10-23,517.559,,,,3.204,,13.000,52.310,,,7936.000,
2019-10-24,848.510,,,,3.546,,5.000,53.360,,,8794.000,
2019-10-25,751.284,,,,0.140,,4.000,54.040,,,282.000,
2019-10-26,809.173,,,,3.423,,19.000,57.414,,,6843.572,
2019-10-27,422.568,,,,2.643,,1.000,64.722,,,6691.428,
2019-10-28,1158.545,,,,6.575,,14.000,50.357,,,14816.000,
2019-10-29,586.044,,,,3.958,,11.000,50.415,,,9113.000,
2019-10-30,637.303,,,,2.724,,14.000,48.483,,,6464.000,
2019-10-31,684.992,,,,4.240,,17.000,50.232,,,8792.000,
2019-11-01,1026.379,,,,4.814,,6.000,51.721,,,11694.641,
2019-11-02,331.250,,,,1.847,,14.000,59.763,,,4339.359,
2019-11-03,309.641,,,,0.081,,,50.106,,,173.000,
2019-11-04,630.852,,,,3.771,,7.000,50.268,,,8818.000,
2019-11-05,445.879,,,,2.692,,8.000,51.519,,,6672.459,
2019-11-06,585.477,,,,4.624,,9.000,71.373,,,10982.541,
2019-11-07,585.792,,,,4.889,,14.000,54.142,,,11207.000,
2019-11-08,499.828,,,,1.982,,4.000,51.124,,,5044.000,
2019-11-09,389.024,,,,2.768,,5.000,79.784,,,7122.000,
2019-11-10,285.529,,,,0.710,,3.000,59.830,,,1802.000,
2019-11-11,442.111,,,,1.940,,1.000,,,,4846.937,
2019-11-12,517.664,,,,2.489,,15.000,54.612,,,6094.063,
2019-11-13,527.042,,,,3.122,,12.000,61.676,,,7550.000,
2019-11-14,350.730,,,,1.924,,1.000,59.405,,,4670.000,
2019-11-15,425.055,,,,0.128,,4.000,57.529,,,191.000,
2019-11-16,503.469,,,,2.968,,10.000,60.734,,,6796.000,
2019-11-17,464.253,,,,1.781,,5.000,57.315,,,4467.000,
2019-11-18,610.650,,,,4.485,,14.000,56.757,,,8971.000,
2019-11-19,808.048,,,,3.951,,14.000,55.384,,,8507.000,
2019-11-20,678.010,,,,4.657,,10.000,56.138,,,10456.000,
2019-11-21,482.024,,,,3.086,,10.000,59.459,,,7142.000,
2019-11-22,921.278,,,,7.219,,13.000,56.726,,,17393.000,
2019-11-23,509.980,,,,3.374,,7.000,62.629,,,8325.000,
2019-11-24,209.078,,,,1.427,,9.000,67.118,,,3399.000,
2019-11-25,934.665,,,9.310,3.598,,8.000,52.794,,,7950.000,
2019-11-26,594.224,,,,2.185,,11.000,53.621,,,5309.000,
2019-11-27,373.317,,,,1.362,,21.000,54.961,,,3088.000,
2019-11-28,493.409,,,,0.877,,11.000,58.926,,,2197.000,
2019-11-29,453.404,,,,1.130,,8.000,69.672,,,2855.000,
2019-11-30,333.761,,,,2.007,,8.000,55.436,,,5225.000,
2019-12-01,411.833,,,,1.975,,8.000,58.429,,,4619.000,
2019-12-02,473.398,,,,2.213,,22.000,52.778,,,4884.000,
2019-12-03,48.647,,,,3.872,,8.000,52.845,,,9698.000,
2019-12-04,524.889,,,,4.496,,12.000,56.676,,,9533.000,
2019-12-05,570.996,,,,5.884,,14.000,54.784,,,12945.000,
2019-12-06,943.817,,,,2.922,,18.000,,,,6867.000,
2019-12-07,359.424,,,,2.505,,12.000,,,,6283.668,
2019-12-08,565.164,,,,3.795,,8.000,68.365,,,9627.332,
2019-12-09,956.262,,,,3.404,,9.000,56.800,,,7826.000,
2019-12-10,915.409,,,,4.143,,11.000,56.342,,,9518.000,
2019-12-11,222.149,,,,0.863,,9.000,62.263,,,1800.000,
2019-12-12,442.883,,,,1.486,,3.000,61.952,,,3108.000,
2019-12-13,540.736,,,,2.758,,8.000,52.625,,,6709.000,
2019-12-14,426.094,,,,2.843,,14.000,70.520,,,6021.000,
2019-12-15,469.903,,,,3.269,,4.000,59.275,,,8081.000,
2019-12-16,487.888,,,,2.521,,4.000,51.672,,,5515.000,
2019-12-17,308.068,,,,1.762,,9.000,50.543,,,3658.000,
2019-12-18,398.138,,,,3.571,,21.000,52.636,,,7395.000,
2019-12-19,691.649,,,,4.873,,27.000,68.771,,,10085.000,
2019-12-20,491.912,,,,3.281,,13.000,48.867,,,6632.000,
2019-12-21,688.937,,,,5.941,,19.000,53.167,,,13213.000,
2019-12-22,284.931,,,,1.646,,17.000,69.547,,,3937.000,
2019-12-23,361.710,,,,1.024,,4.000,51.020,,,2526.000,
2019-12-24,328.082,,,,0.657,,6.000,52.053,,,1612.390,
2019-12-25,380.405,,,,1.763,,14.000,52.752,,,4460.610,
2019-12-26,238.310,,,,0.559,,6.000,51.804,,,1376.000,
2019-12-27,172.384,,,,1.446,,8.000,,,,3425.000,
2019-12-28,248.971,,,,0.601,,7.000,54.697,,,1507.000,
2019-12-29,519.745,,,,2.363,,22.000,55.970,,,5464.000,
2019-12-30,793.825,,,,4.551,,27.000,55.071,,,10464.000,
2019-12-31,426.664,,,,2.597,,2.000,55.444,,,6712.000,
